"obecVysledkyId","obecId","nuts5","stranaId","hlasy","hlasyPct"
860,29,"539589",37,3,1.56
861,29,"539589",39,5,2.60
862,30,"539601",1,2,0.08
863,30,"539601",2,16,0.62
864,30,"539601",3,8,0.31
865,30,"539601",4,1,0.04
866,30,"539601",5,656,25.38
867,30,"539601",6,20,0.77
868,30,"539601",7,82,3.17
869,30,"539601",9,78,3.02
870,30,"539601",10,1,0.04
871,30,"539601",11,1,0.04
872,30,"539601",12,12,0.46
873,30,"539601",13,2,0.08
874,30,"539601",14,4,0.15
875,30,"539601",15,1,0.04
876,30,"539601",16,14,0.54
877,30,"539601",18,1,0.04
878,30,"539601",19,10,0.39
879,30,"539601",22,2,0.08
880,30,"539601",23,1,0.04
881,30,"539601",24,92,3.56
882,30,"539601",25,13,0.50
883,30,"539601",26,481,18.61
884,30,"539601",27,448,17.33
885,30,"539601",28,128,4.95
886,30,"539601",30,352,13.62
887,30,"539601",31,1,0.04
888,30,"539601",34,14,0.54
889,30,"539601",35,2,0.08
890,30,"539601",36,7,0.27
891,30,"539601",37,22,0.85
892,30,"539601",39,108,4.18
893,30,"539601",40,5,0.19
894,31,"539635",1,4,0.31
895,31,"539635",2,7,0.54
896,31,"539635",3,5,0.38
897,31,"539635",5,326,25.10
898,31,"539635",6,18,1.39
899,31,"539635",7,29,2.23
900,31,"539635",8,1,0.08
901,31,"539635",9,24,1.85
902,31,"539635",10,1,0.08
903,31,"539635",11,1,0.08
904,31,"539635",12,12,0.92
905,31,"539635",14,1,0.08
906,31,"539635",15,1,0.08
907,31,"539635",16,6,0.46
908,31,"539635",19,3,0.23
909,31,"539635",23,1,0.08
910,31,"539635",24,37,2.85
911,31,"539635",25,12,0.92
912,31,"539635",26,237,18.24
913,31,"539635",27,240,18.48
914,31,"539635",28,55,4.23
915,31,"539635",29,1,0.08
916,31,"539635",30,179,13.78
917,31,"539635",31,1,0.08
918,31,"539635",34,4,0.31
919,31,"539635",36,5,0.38
920,31,"539635",37,14,1.08
921,31,"539635",39,63,4.85
922,31,"539635",40,11,0.85
923,32,"539678",2,9,0.77
924,32,"539678",3,3,0.26
925,32,"539678",4,1,0.09
926,32,"539678",5,257,21.91
927,32,"539678",6,4,0.34
928,32,"539678",7,21,1.79
929,32,"539678",9,18,1.53
930,32,"539678",11,2,0.17
931,32,"539678",12,6,0.51
932,32,"539678",13,1,0.09
933,32,"539678",16,7,0.60
934,32,"539678",19,2,0.17
935,32,"539678",24,60,5.12
936,32,"539678",25,12,1.02
937,32,"539678",26,303,25.83
938,32,"539678",27,210,17.90
939,32,"539678",28,67,5.71
940,32,"539678",29,1,0.09
941,32,"539678",30,123,10.49
942,32,"539678",31,2,0.17
943,32,"539678",34,6,0.51
944,32,"539678",36,2,0.17
945,32,"539678",37,8,0.68
946,32,"539678",39,44,3.75
947,32,"539678",40,4,0.34
948,33,"539694",1,13,0.08
949,33,"539694",2,68,0.44
950,33,"539694",3,34,0.22
951,33,"539694",4,7,0.04
952,33,"539694",5,3040,19.46
953,33,"539694",6,154,0.99
954,33,"539694",7,417,2.67
955,33,"539694",8,2,0.01
956,33,"539694",9,609,3.90
957,33,"539694",10,10,0.06
958,33,"539694",11,9,0.06
959,33,"539694",12,88,0.56
960,33,"539694",13,29,0.19
961,33,"539694",14,16,0.10
962,33,"539694",15,9,0.06
963,33,"539694",16,117,0.75
964,33,"539694",17,8,0.05
965,33,"539694",18,5,0.03
966,33,"539694",19,33,0.21
967,33,"539694",21,10,0.06
968,33,"539694",22,34,0.22
969,33,"539694",23,16,0.10
970,33,"539694",24,637,4.08
971,33,"539694",25,204,1.31
972,33,"539694",26,2752,17.62
973,33,"539694",27,3136,20.08
974,33,"539694",28,975,6.24
975,33,"539694",29,16,0.10
976,33,"539694",30,2107,13.49
977,33,"539694",31,19,0.12
978,33,"539694",32,4,0.03
979,33,"539694",33,5,0.03
980,33,"539694",34,84,0.54
981,33,"539694",35,19,0.12
982,33,"539694",36,32,0.20
983,33,"539694",37,109,0.70
984,33,"539694",38,1,0.01
985,33,"539694",39,715,4.58
986,33,"539694",40,76,0.49
987,34,"539724",1,3,0.31
988,34,"539724",2,4,0.42
989,34,"539724",4,1,0.10
990,34,"539724",5,253,26.49
991,34,"539724",6,15,1.57
992,34,"539724",7,18,1.88
993,34,"539724",8,1,0.10
994,34,"539724",9,25,2.62
995,34,"539724",10,1,0.10
996,34,"539724",11,2,0.21
997,34,"539724",12,7,0.73
998,34,"539724",13,1,0.10
999,34,"539724",14,1,0.10
1000,34,"539724",16,5,0.52
1001,34,"539724",19,8,0.84
1002,34,"539724",22,2,0.21
1003,34,"539724",24,37,3.87
1004,34,"539724",25,4,0.42
1005,34,"539724",26,194,20.31
1006,34,"539724",27,116,12.15
1007,34,"539724",28,58,6.07
1008,34,"539724",29,1,0.10
1009,34,"539724",30,148,15.50
1010,34,"539724",31,1,0.10
1011,34,"539724",34,2,0.21
1012,34,"539724",35,1,0.10
1013,34,"539724",37,2,0.21
1014,34,"539724",38,1,0.10
1015,34,"539724",39,41,4.29
1016,34,"539724",40,2,0.21
1017,35,"539791",1,1,0.11
1018,35,"539791",2,4,0.43
1019,35,"539791",3,4,0.43
1020,35,"539791",5,216,23.03
1021,35,"539791",6,5,0.53
1022,35,"539791",7,13,1.39
1023,35,"539791",9,23,2.45
1024,35,"539791",10,2,0.21
1025,35,"539791",11,1,0.11
1026,35,"539791",12,2,0.21
1027,35,"539791",13,2,0.21
1028,35,"539791",14,1,0.11
1029,35,"539791",16,5,0.53
1030,35,"539791",17,1,0.11
1031,35,"539791",19,4,0.43
1032,35,"539791",23,1,0.11
1033,35,"539791",24,35,3.73
1034,35,"539791",25,13,1.39
1035,35,"539791",26,207,22.07
1036,35,"539791",27,144,15.35
1037,35,"539791",28,55,5.86
1038,35,"539791",30,127,13.54
1039,35,"539791",31,2,0.21
1040,35,"539791",34,3,0.32
1041,35,"539791",35,1,0.11
1042,35,"539791",36,2,0.21
1043,35,"539791",37,10,1.07
1044,35,"539791",39,45,4.80
1045,35,"539791",40,9,0.96
1046,36,"539864",1,6,0.20
1047,36,"539864",2,12,0.40
1048,36,"539864",3,8,0.27
1049,36,"539864",5,645,21.41
1050,36,"539864",6,13,0.43
1051,36,"539864",7,58,1.93
1052,36,"539864",8,4,0.13
1053,36,"539864",9,116,3.85
1054,36,"539864",10,1,0.03
1055,36,"539864",11,1,0.03
1056,36,"539864",12,14,0.46
1057,36,"539864",13,4,0.13
1058,36,"539864",15,1,0.03
1059,36,"539864",16,21,0.70
1060,36,"539864",17,1,0.03
1061,36,"539864",18,1,0.03
1062,36,"539864",19,6,0.20
1063,36,"539864",23,1,0.03
1064,36,"539864",24,145,4.81
1065,36,"539864",25,32,1.06
1066,36,"539864",26,629,20.88
1067,36,"539864",27,575,19.09
1068,36,"539864",28,146,4.85
1069,36,"539864",29,3,0.10
1070,36,"539864",30,374,12.42
1071,36,"539864",31,2,0.07
1072,36,"539864",32,1,0.03
1073,36,"539864",34,16,0.53
1074,36,"539864",35,1,0.03
1075,36,"539864",36,8,0.27
1076,36,"539864",37,41,1.36
1077,36,"539864",39,112,3.72
1078,36,"539864",40,14,0.46
1079,37,"539899",1,1,0.06
1080,37,"539899",2,5,0.30
1081,37,"539899",4,1,0.06
1082,37,"539899",5,345,20.66
1083,37,"539899",6,24,1.44
1084,37,"539899",7,43,2.57
1085,37,"539899",8,2,0.12
1086,37,"539899",9,60,3.59
1087,37,"539899",10,2,0.12
1088,37,"539899",11,2,0.12
1089,37,"539899",12,5,0.30
1090,37,"539899",13,1,0.06
1091,37,"539899",14,2,0.12
1092,37,"539899",15,1,0.06
1093,37,"539899",16,3,0.18
1094,37,"539899",19,1,0.06
1095,37,"539899",22,2,0.12
1096,37,"539899",23,2,0.12
1097,37,"539899",24,84,5.03
1098,37,"539899",25,10,0.60
1099,37,"539899",26,344,20.60
1100,37,"539899",27,319,19.10
1101,37,"539899",28,95,5.69
1102,37,"539899",30,228,13.65
1103,37,"539899",31,1,0.06
1104,37,"539899",32,2,0.12
1105,37,"539899",33,1,0.06
1106,37,"539899",34,4,0.24
1107,37,"539899",36,2,0.12
1108,37,"539899",37,14,0.84
1109,37,"539899",39,56,3.35
1110,37,"539899",40,8,0.48
1111,38,"547034",1,30,0.14
1112,38,"547034",2,56,0.27
1113,38,"547034",3,59,0.28
1114,38,"547034",4,18,0.09
1115,38,"547034",5,3334,16.07
1116,38,"547034",6,210,1.01
1117,38,"547034",7,658,3.17
1118,38,"547034",8,5,0.02
1119,38,"547034",9,1135,5.47
1120,38,"547034",10,15,0.07
1121,38,"547034",11,16,0.08
1122,38,"547034",12,135,0.65
1123,38,"547034",13,23,0.11
1124,38,"547034",14,20,0.10
1125,38,"547034",15,23,0.11
1126,38,"547034",16,177,0.85
1127,38,"547034",17,14,0.07
1128,38,"547034",18,4,0.02
1129,38,"547034",19,51,0.25
1130,38,"547034",21,8,0.04
1131,38,"547034",22,18,0.09
1132,38,"547034",23,10,0.05
1133,38,"547034",24,715,3.45
1134,38,"547034",25,188,0.91
1135,38,"547034",26,3274,15.78
1136,38,"547034",27,3630,17.50
1137,38,"547034",28,1675,8.07
1138,38,"547034",29,22,0.11
1139,38,"547034",30,3827,18.45
1140,38,"547034",31,26,0.13
1141,38,"547034",32,5,0.02
1142,38,"547034",33,2,0.01
1143,38,"547034",34,108,0.52
1144,38,"547034",35,23,0.11
1145,38,"547034",36,30,0.14
1146,38,"547034",37,144,0.69
1147,38,"547034",38,3,0.01
1148,38,"547034",39,941,4.54
1149,38,"547034",40,115,0.55
1150,39,"547042",1,3,0.12
1151,39,"547042",2,8,0.31
1152,39,"547042",3,6,0.23
1153,39,"547042",4,4,0.15
1154,39,"547042",5,553,21.34
1155,39,"547042",6,25,0.96
1156,39,"547042",7,54,2.08
1157,39,"547042",8,1,0.04
1158,39,"547042",9,83,3.20
1159,39,"547042",10,3,0.12
1160,39,"547042",11,1,0.04
1161,39,"547042",12,19,0.73
1162,39,"547042",13,3,0.12
1163,39,"547042",14,2,0.08
1164,39,"547042",15,2,0.08
1165,39,"547042",16,15,0.58
1166,39,"547042",19,6,0.23
1167,39,"547042",22,3,0.12
1168,39,"547042",23,3,0.12
1169,39,"547042",24,115,4.44
1170,39,"547042",25,16,0.62
1171,39,"547042",26,613,23.66
1172,39,"547042",27,443,17.10
1173,39,"547042",28,117,4.52
1174,39,"547042",29,1,0.04
1175,39,"547042",30,325,12.54
1176,39,"547042",31,5,0.19
1177,39,"547042",33,1,0.04
1178,39,"547042",34,6,0.23
1179,39,"547042",35,1,0.04
1180,39,"547042",36,4,0.15
1181,39,"547042",37,21,0.81
1182,39,"547042",39,116,4.48
1183,39,"547042",40,13,0.50
1184,40,"547051",1,1,0.04
1185,40,"547051",2,10,0.42
1186,40,"547051",3,7,0.29
1187,40,"547051",4,1,0.04
1188,40,"547051",5,445,18.65
1189,40,"547051",6,27,1.13
1190,40,"547051",7,51,2.14
1191,40,"547051",8,1,0.04
1192,40,"547051",9,89,3.73
1193,40,"547051",11,4,0.17
1194,40,"547051",12,15,0.63
1195,40,"547051",13,5,0.21
1196,40,"547051",14,2,0.08
1197,40,"547051",15,2,0.08
1198,40,"547051",16,25,1.05
1199,40,"547051",17,3,0.13
1200,40,"547051",19,9,0.38
1201,40,"547051",21,1,0.04
1202,40,"547051",22,5,0.21
1203,40,"547051",23,6,0.25
1204,40,"547051",24,85,3.56
1205,40,"547051",25,20,0.84
1206,40,"547051",26,477,19.99
1207,40,"547051",27,419,17.56
1208,40,"547051",28,130,5.45
1209,40,"547051",29,1,0.04
1210,40,"547051",30,398,16.68
1211,40,"547051",31,6,0.25
1212,40,"547051",34,16,0.67
1213,40,"547051",36,6,0.25
1214,40,"547051",37,22,0.92
1215,40,"547051",39,88,3.69
1216,40,"547051",40,9,0.38
1217,41,"547107",1,17,0.11
1218,41,"547107",2,44,0.29
1219,41,"547107",3,41,0.27
1220,41,"547107",4,6,0.04
1221,41,"547107",5,2725,17.97
1222,41,"547107",6,166,1.09
1223,41,"547107",7,428,2.82
1224,41,"547107",8,5,0.03
1225,41,"547107",9,830,5.47
1226,41,"547107",10,13,0.09
1227,41,"547107",11,13,0.09
1228,41,"547107",12,71,0.47
1229,41,"547107",13,21,0.14
1230,41,"547107",14,6,0.04
1231,41,"547107",15,12,0.08
1232,41,"547107",16,135,0.89
1233,41,"547107",17,8,0.05
1234,41,"547107",18,1,0.01
1235,41,"547107",19,44,0.29
1236,41,"547107",21,9,0.06
1237,41,"547107",22,17,0.11
1238,41,"547107",23,13,0.09
1239,41,"547107",24,516,3.40
1240,41,"547107",25,111,0.73
1241,41,"547107",26,2492,16.44
1242,41,"547107",27,2877,18.98
1243,41,"547107",28,1064,7.02
1244,41,"547107",29,11,0.07
1245,41,"547107",30,2474,16.32
1246,41,"547107",31,17,0.11
1247,41,"547107",32,4,0.03
1248,41,"547107",33,2,0.01
1249,41,"547107",34,77,0.51
1250,41,"547107",35,14,0.09
1251,41,"547107",36,24,0.16
1252,41,"547107",37,130,0.86
1253,41,"547107",38,3,0.02
1254,41,"547107",39,643,4.24
1255,41,"547107",40,76,0.50
1256,42,"547115",1,2,0.26
1257,42,"547115",2,3,0.39
1258,42,"547115",3,3,0.39
1259,42,"547115",5,179,23.25
1260,42,"547115",6,9,1.17
1261,42,"547115",7,10,1.30
1262,42,"547115",9,12,1.56
1263,42,"547115",10,1,0.13
1264,42,"547115",11,1,0.13
1265,42,"547115",12,4,0.52
1266,42,"547115",13,1,0.13
1267,42,"547115",14,1,0.13
1268,42,"547115",16,2,0.26
1269,42,"547115",18,1,0.13
1270,42,"547115",19,3,0.39
1271,42,"547115",24,29,3.77
1272,42,"547115",25,2,0.26
1273,42,"547115",26,157,20.39
1274,42,"547115",27,168,21.82
1275,42,"547115",28,56,7.27
1276,42,"547115",30,86,11.17
1277,42,"547115",31,1,0.13
1278,42,"547115",34,2,0.26
1279,42,"547115",36,3,0.39
1280,42,"547115",37,8,1.04
1281,42,"547115",39,25,3.25
1282,42,"547115",40,1,0.13
1283,43,"547140",1,1,0.22
1284,43,"547140",2,3,0.65
1285,43,"547140",5,61,13.20
1286,43,"547140",6,2,0.43
1287,43,"547140",7,9,1.95
1288,43,"547140",9,8,1.73
1289,43,"547140",12,1,0.22
1290,43,"547140",16,5,1.08
1291,43,"547140",24,17,3.68
1292,43,"547140",25,3,0.65
1293,43,"547140",26,159,34.42
1294,43,"547140",27,66,14.29
1295,43,"547140",28,19,4.11
1296,43,"547140",30,48,10.39
1297,43,"547140",31,3,0.65
1298,43,"547140",34,5,1.08
1299,43,"547140",35,1,0.22
1300,43,"547140",36,1,0.22
1301,43,"547140",37,6,1.30
1302,43,"547140",39,41,8.87
1303,43,"547140",40,3,0.65
1304,44,"547158",3,1,0.15
1305,44,"547158",5,123,18.01
1306,44,"547158",6,7,1.02
1307,44,"547158",7,17,2.49
1308,44,"547158",9,22,3.22
1309,44,"547158",10,1,0.15
1310,44,"547158",12,2,0.29
1311,44,"547158",13,2,0.29
1312,44,"547158",16,8,1.17
1313,44,"547158",19,2,0.29
1314,44,"547158",22,1,0.15
1315,44,"547158",23,1,0.15
1316,44,"547158",24,27,3.95
1317,44,"547158",25,2,0.29
1318,44,"547158",26,157,22.99
1319,44,"547158",27,113,16.54
1320,44,"547158",28,42,6.15
1321,44,"547158",30,116,16.98
1322,44,"547158",31,2,0.29
1323,44,"547158",34,2,0.29
1324,44,"547158",36,1,0.15
1325,44,"547158",37,7,1.02
1326,44,"547158",39,25,3.66
1327,44,"547158",40,2,0.29
1328,45,"547174",1,7,0.12
1329,45,"547174",2,27,0.47
1330,45,"547174",3,20,0.35
1331,45,"547174",4,5,0.09
1332,45,"547174",5,989,17.10
1333,45,"547174",6,46,0.80
1334,45,"547174",7,164,2.84
1335,45,"547174",9,337,5.83
1336,45,"547174",10,6,0.10
1337,45,"547174",11,9,0.16
1338,45,"547174",12,38,0.66
1339,45,"547174",13,10,0.17
1340,45,"547174",14,3,0.05
1341,45,"547174",15,3,0.05
1342,45,"547174",16,52,0.90
1343,45,"547174",18,1,0.02
1344,45,"547174",19,14,0.24
1345,45,"547174",21,2,0.03
1346,45,"547174",22,9,0.16
1347,45,"547174",23,4,0.07
1348,45,"547174",24,194,3.35
1349,45,"547174",25,49,0.85
1350,45,"547174",26,992,17.15
1351,45,"547174",27,1052,18.19
1352,45,"547174",28,436,7.54
1353,45,"547174",29,4,0.07
1354,45,"547174",30,891,15.41
1355,45,"547174",31,5,0.09
1356,45,"547174",32,3,0.05
1357,45,"547174",33,1,0.02
1358,45,"547174",34,46,0.80
1359,45,"547174",35,7,0.12
1360,45,"547174",36,8,0.14
1361,45,"547174",37,46,0.80
1362,45,"547174",38,1,0.02
1363,45,"547174",39,282,4.88
1364,45,"547174",40,20,0.35
1365,46,"547271",1,5,0.24
1366,46,"547271",2,4,0.19
1367,46,"547271",3,1,0.05
1368,46,"547271",5,376,18.01
1369,46,"547271",6,13,0.62
1370,46,"547271",7,65,3.11
1371,46,"547271",9,59,2.83
1372,46,"547271",11,2,0.10
1373,46,"547271",12,6,0.29
1374,46,"547271",13,3,0.14
1375,46,"547271",15,4,0.19
1376,46,"547271",16,8,0.38
1377,46,"547271",19,2,0.10
1378,46,"547271",22,3,0.14
1379,46,"547271",23,3,0.14
1380,46,"547271",24,81,3.88
1381,46,"547271",25,10,0.48
1382,46,"547271",26,495,23.71
1383,46,"547271",27,444,21.26
1384,46,"547271",28,108,5.17
1385,46,"547271",30,254,12.16
1386,46,"547271",34,7,0.34
1387,46,"547271",35,2,0.10
1388,46,"547271",36,4,0.19
1389,46,"547271",37,24,1.15
1390,46,"547271",39,93,4.45
1391,46,"547271",40,12,0.57
1392,47,"547298",1,1,0.09
1393,47,"547298",2,4,0.37
1394,47,"547298",3,4,0.37
1395,47,"547298",5,227,21.00
1396,47,"547298",6,8,0.74
1397,47,"547298",7,15,1.39
1398,47,"547298",9,38,3.52
1399,47,"547298",10,2,0.19
1400,47,"547298",11,1,0.09
1401,47,"547298",12,3,0.28
1402,47,"547298",13,1,0.09
1403,47,"547298",14,1,0.09
1404,47,"547298",15,1,0.09
1405,47,"547298",16,2,0.19
1406,47,"547298",19,1,0.09
1407,47,"547298",23,2,0.19
1408,47,"547298",24,49,4.53
1409,47,"547298",25,18,1.67
1410,47,"547298",26,260,24.05
1411,47,"547298",27,192,17.76
1412,47,"547298",28,46,4.26
1413,47,"547298",30,143,13.23
1414,47,"547298",31,1,0.09
1415,47,"547298",34,7,0.65
1416,47,"547298",36,2,0.19
1417,47,"547298",37,8,0.74
1418,47,"547298",39,38,3.52
1419,47,"547298",40,6,0.56
1420,48,"547301",1,1,0.07
1421,48,"547301",2,3,0.22
1422,48,"547301",3,3,0.22
1423,48,"547301",5,307,22.89
1424,48,"547301",6,13,0.97
1425,48,"547301",7,21,1.57
1426,48,"547301",8,1,0.07
1427,48,"547301",9,34,2.54
1428,48,"547301",12,3,0.22
1429,48,"547301",14,1,0.07
1430,48,"547301",15,1,0.07
1431,48,"547301",16,7,0.52
1432,48,"547301",17,1,0.07
1433,48,"547301",18,1,0.07
1434,48,"547301",19,2,0.15
1435,48,"547301",21,1,0.07
1436,48,"547301",22,1,0.07
1437,48,"547301",23,1,0.07
1438,48,"547301",24,54,4.03
1439,48,"547301",25,14,1.04
1440,48,"547301",26,329,24.53
1441,48,"547301",27,241,17.97
1442,48,"547301",28,73,5.44
1443,48,"547301",29,3,0.22
1444,48,"547301",30,141,10.51
1445,48,"547301",31,1,0.07
1446,48,"547301",32,1,0.07
1447,48,"547301",34,4,0.30
1448,48,"547301",35,1,0.07
1449,48,"547301",36,3,0.22
1450,48,"547301",37,9,0.67
1451,48,"547301",39,61,4.55
1452,48,"547301",40,4,0.30
1453,49,"547310",1,3,0.11
1454,49,"547310",2,9,0.34
1455,49,"547310",3,3,0.11
1456,49,"547310",5,558,21.17
1457,49,"547310",6,35,1.33
1458,49,"547310",7,60,2.28
1459,49,"547310",8,1,0.04
1460,49,"547310",9,79,3.00
1461,49,"547310",10,1,0.04
1462,49,"547310",11,2,0.08
1463,49,"547310",12,20,0.76
1464,49,"547310",13,7,0.27
1465,49,"547310",14,2,0.08
1466,49,"547310",15,4,0.15
1467,49,"547310",16,28,1.06
1468,49,"547310",17,2,0.08
1469,49,"547310",19,7,0.27
1470,49,"547310",22,3,0.11
1471,49,"547310",23,5,0.19
1472,49,"547310",24,99,3.76
1473,49,"547310",25,20,0.76
1474,49,"547310",26,511,19.39
1475,49,"547310",27,436,16.54
1476,49,"547310",28,147,5.58
1477,49,"547310",29,2,0.08
1478,49,"547310",30,417,15.82
1479,49,"547310",31,3,0.11
1480,49,"547310",33,2,0.08
1481,49,"547310",34,11,0.42
1482,49,"547310",35,2,0.08
1483,49,"547310",36,6,0.23
1484,49,"547310",37,15,0.57
1485,49,"547310",39,125,4.74
1486,49,"547310",40,11,0.42
1487,50,"547328",2,1,0.21
1488,50,"547328",3,1,0.21
1489,50,"547328",5,102,21.07
1490,50,"547328",6,3,0.62
1491,50,"547328",7,13,2.69
1492,50,"547328",9,12,2.48
1493,50,"547328",12,2,0.41
1494,50,"547328",13,1,0.21
1495,50,"547328",16,4,0.83
1496,50,"547328",17,1,0.21
1497,50,"547328",19,1,0.21
1498,50,"547328",22,1,0.21
1499,50,"547328",24,14,2.89
1500,50,"547328",25,2,0.41
1501,50,"547328",26,141,29.13
1502,50,"547328",27,87,17.98
1503,50,"547328",28,14,2.89
1504,50,"547328",30,39,8.06
1505,50,"547328",34,2,0.41
1506,50,"547328",37,4,0.83
1507,50,"547328",39,37,7.64
1508,50,"547328",40,2,0.41
1509,51,"547344",2,5,0.27
1510,51,"547344",3,4,0.22
1511,51,"547344",4,3,0.16
1512,51,"547344",5,369,19.91
1513,51,"547344",6,11,0.59
1514,51,"547344",7,54,2.91
1515,51,"547344",9,73,3.94
1516,51,"547344",10,1,0.05
1517,51,"547344",11,2,0.11
1518,51,"547344",12,12,0.65
1519,51,"547344",13,2,0.11
1520,51,"547344",14,1,0.05
1521,51,"547344",15,2,0.11
1522,51,"547344",16,8,0.43
1523,51,"547344",19,7,0.38
1524,51,"547344",21,1,0.05
1525,51,"547344",22,1,0.05
1526,51,"547344",23,2,0.11
1527,51,"547344",24,83,4.48
1528,51,"547344",25,18,0.97
1529,51,"547344",26,345,18.62
1530,51,"547344",27,308,16.62
1531,51,"547344",28,105,5.67
1532,51,"547344",30,305,16.46
1533,51,"547344",31,2,0.11
1534,51,"547344",34,13,0.70
1535,51,"547344",35,2,0.11
1536,51,"547344",36,4,0.22
1537,51,"547344",37,26,1.40
1538,51,"547344",39,70,3.78
1539,51,"547344",40,14,0.76
1540,52,"547361",1,12,0.13
1541,52,"547361",2,29,0.31
1542,52,"547361",3,31,0.33
1543,52,"547361",4,12,0.13
1544,52,"547361",5,1716,18.35
1545,52,"547361",6,104,1.11
1546,52,"547361",7,267,2.86
1547,52,"547361",8,2,0.02
1548,52,"547361",9,352,3.77
1549,52,"547361",10,18,0.19
1550,52,"547361",11,10,0.11
1551,52,"547361",12,54,0.58
1552,52,"547361",13,16,0.17
1553,52,"547361",14,8,0.09
1554,52,"547361",15,5,0.05
1555,52,"547361",16,57,0.61
1556,52,"547361",17,8,0.09
1557,52,"547361",18,2,0.02
1558,52,"547361",19,23,0.25
1559,52,"547361",22,13,0.14
1560,52,"547361",23,6,0.06
1561,52,"547361",24,364,3.89
1562,52,"547361",25,80,0.86
1563,52,"547361",26,1776,19.00
1564,52,"547361",27,1727,18.47
1565,52,"547361",28,621,6.64
1566,52,"547361",29,7,0.07
1567,52,"547361",30,1348,14.42
1568,52,"547361",31,8,0.09
1569,52,"547361",32,1,0.01
1570,52,"547361",33,3,0.03
1571,52,"547361",34,59,0.63
1572,52,"547361",35,6,0.06
1573,52,"547361",36,16,0.17
1574,52,"547361",37,86,0.92
1575,52,"547361",39,455,4.87
1576,52,"547361",40,47,0.50
1577,53,"547379",1,3,0.38
1578,53,"547379",2,3,0.38
1579,53,"547379",3,6,0.76
1580,53,"547379",4,1,0.13
1581,53,"547379",5,193,24.49
1582,53,"547379",6,4,0.51
1583,53,"547379",7,24,3.05
1584,53,"547379",8,1,0.13
1585,53,"547379",9,22,2.79
1586,53,"547379",10,3,0.38
1587,53,"547379",11,2,0.25
1588,53,"547379",12,4,0.51
1589,53,"547379",13,2,0.25
1590,53,"547379",15,1,0.13
1591,53,"547379",16,13,1.65
1592,53,"547379",19,2,0.25
1593,53,"547379",22,1,0.13
1594,53,"547379",23,1,0.13
1595,53,"547379",24,34,4.31
1596,53,"547379",25,8,1.02
1597,53,"547379",26,160,20.30
1598,53,"547379",27,120,15.23
1599,53,"547379",28,39,4.95
1600,53,"547379",30,99,12.56
1601,53,"547379",31,2,0.25
1602,53,"547379",36,1,0.13
1603,53,"547379",37,6,0.76
1604,53,"547379",39,28,3.55
1605,53,"547379",40,5,0.63
1606,54,"547387",1,11,0.13
1607,54,"547387",2,28,0.33
1608,54,"547387",3,42,0.49
1609,54,"547387",4,4,0.05
1610,54,"547387",5,1571,18.28
1611,54,"547387",6,103,1.20
1612,54,"547387",7,251,2.92
1613,54,"547387",8,5,0.06
1614,54,"547387",9,338,3.93
1615,54,"547387",10,7,0.08
1616,54,"547387",11,12,0.14
1617,54,"547387",12,47,0.55
1618,54,"547387",13,12,0.14
1619,54,"547387",14,4,0.05
1620,54,"547387",15,5,0.06
1621,54,"547387",16,65,0.76
1622,54,"547387",17,3,0.03
1623,54,"547387",18,2,0.02
1624,54,"547387",19,20,0.23
1625,54,"547387",21,2,0.02
1626,54,"547387",22,11,0.13
1627,54,"547387",23,6,0.07
1628,54,"547387",24,327,3.80
1629,54,"547387",25,83,0.97
1630,54,"547387",26,1455,16.93
1631,54,"547387",27,1569,18.25
1632,54,"547387",28,580,6.75
1633,54,"547387",29,7,0.08
1634,54,"547387",30,1467,17.07
1635,54,"547387",31,10,0.12
1636,54,"547387",32,3,0.03
1637,54,"547387",33,1,0.01
1638,54,"547387",34,42,0.49
1639,54,"547387",35,13,0.15
1640,54,"547387",36,12,0.14
1641,54,"547387",37,63,0.73
1642,54,"547387",38,1,0.01
1643,54,"547387",39,378,4.40
1644,54,"547387",40,36,0.42
1645,55,"547395",1,6,0.36
1646,55,"547395",2,8,0.48
1647,55,"547395",4,1,0.06
1648,55,"547395",5,257,15.56
1649,55,"547395",6,15,0.91
1650,55,"547395",7,46,2.78
1651,55,"547395",9,66,4.00
1652,55,"547395",10,3,0.18
1653,55,"547395",12,10,0.61
1654,55,"547395",13,3,0.18
1655,55,"547395",15,3,0.18
1656,55,"547395",16,12,0.73
1657,55,"547395",19,5,0.30
1658,55,"547395",24,70,4.24
1659,55,"547395",25,8,0.48
1660,55,"547395",26,360,21.79
1661,55,"547395",27,305,18.46
1662,55,"547395",28,105,6.36
1663,55,"547395",29,3,0.18
1664,55,"547395",30,268,16.22
1665,55,"547395",31,1,0.06
1666,55,"547395",32,2,0.12
1667,55,"547395",34,6,0.36
1668,55,"547395",35,2,0.12
1669,55,"547395",36,3,0.18
1670,55,"547395",37,12,0.73
1671,55,"547395",38,1,0.06
1672,55,"547395",39,67,4.06
1673,55,"547395",40,4,0.24
1674,56,"547409",3,1,0.18
1675,56,"547409",4,1,0.18
1676,56,"547409",5,142,24.87
1677,56,"547409",6,4,0.70
