"okresVysledkyId","okresId","nuts4","stranaId","hlasy","hlasyPct"
1434,37,"CZ0427",31,27,0.13
1435,37,"CZ0427",32,2,0.01
1436,37,"CZ0427",33,10,0.05
1437,37,"CZ0427",34,136,0.64
1438,37,"CZ0427",35,29,0.14
1439,37,"CZ0427",36,62,0.29
1440,37,"CZ0427",37,90,0.42
1441,37,"CZ0427",38,0,0.00
1442,37,"CZ0427",39,329,1.54
1443,37,"CZ0427",40,119,0.56
1444,38,"CZ0511",1,30,0.16
1445,38,"CZ0511",2,107,0.56
1446,38,"CZ0511",3,63,0.33
1447,38,"CZ0511",4,12,0.06
1448,38,"CZ0511",5,2346,12.17
1449,38,"CZ0511",6,363,1.88
1450,38,"CZ0511",7,658,3.41
1451,38,"CZ0511",8,131,0.68
1452,38,"CZ0511",9,1367,7.09
1453,38,"CZ0511",10,50,0.26
1454,38,"CZ0511",11,42,0.22
1455,38,"CZ0511",12,224,1.16
1456,38,"CZ0511",13,57,0.30
1457,38,"CZ0511",14,16,0.08
1458,38,"CZ0511",15,24,0.12
1459,38,"CZ0511",16,162,0.84
1460,38,"CZ0511",17,12,0.06
1461,38,"CZ0511",18,6,0.03
1462,38,"CZ0511",19,73,0.38
1463,38,"CZ0511",21,9,0.05
1464,38,"CZ0511",22,29,0.15
1465,38,"CZ0511",23,32,0.17
1466,38,"CZ0511",24,390,2.02
1467,38,"CZ0511",25,78,0.40
1468,38,"CZ0511",26,2192,11.37
1469,38,"CZ0511",27,2577,13.37
1470,38,"CZ0511",28,2318,12.03
1471,38,"CZ0511",29,34,0.18
1472,38,"CZ0511",30,5009,25.99
1473,38,"CZ0511",31,33,0.17
1474,38,"CZ0511",32,8,0.04
1475,38,"CZ0511",33,17,0.09
1476,38,"CZ0511",34,143,0.74
1477,38,"CZ0511",35,32,0.17
1478,38,"CZ0511",36,67,0.35
1479,38,"CZ0511",37,89,0.46
1480,38,"CZ0511",38,0,0.00
1481,38,"CZ0511",39,391,2.03
1482,38,"CZ0511",40,85,0.44
1483,39,"CZ0512",1,20,0.10
1484,39,"CZ0512",2,89,0.44
1485,39,"CZ0512",3,60,0.30
1486,39,"CZ0512",4,9,0.04
1487,39,"CZ0512",5,3129,15.54
1488,39,"CZ0512",6,324,1.61
1489,39,"CZ0512",7,547,2.72
1490,39,"CZ0512",8,10,0.05
1491,39,"CZ0512",9,1053,5.23
1492,39,"CZ0512",10,37,0.18
1493,39,"CZ0512",11,34,0.17
1494,39,"CZ0512",12,210,1.04
1495,39,"CZ0512",13,42,0.21
1496,39,"CZ0512",14,23,0.11
1497,39,"CZ0512",15,20,0.10
1498,39,"CZ0512",16,181,0.90
1499,39,"CZ0512",17,4,0.02
1500,39,"CZ0512",18,6,0.03
1501,39,"CZ0512",19,74,0.37
1502,39,"CZ0512",21,7,0.03
1503,39,"CZ0512",22,24,0.12
1504,39,"CZ0512",23,13,0.06
1505,39,"CZ0512",24,1161,5.77
1506,39,"CZ0512",25,117,0.58
1507,39,"CZ0512",26,2371,11.78
1508,39,"CZ0512",27,3249,16.14
1509,39,"CZ0512",28,2171,10.79
1510,39,"CZ0512",29,15,0.07
1511,39,"CZ0512",30,4133,20.53
1512,39,"CZ0512",31,15,0.07
1513,39,"CZ0512",32,15,0.07
1514,39,"CZ0512",33,24,0.12
1515,39,"CZ0512",34,141,0.70
1516,39,"CZ0512",35,44,0.22
1517,39,"CZ0512",36,46,0.23
1518,39,"CZ0512",37,138,0.69
1519,39,"CZ0512",38,3,0.01
1520,39,"CZ0512",39,464,2.31
1521,39,"CZ0512",40,106,0.53
1522,40,"CZ0513",1,29,0.07
1523,40,"CZ0513",2,188,0.49
1524,40,"CZ0513",3,109,0.28
1525,40,"CZ0513",4,18,0.05
1526,40,"CZ0513",5,4887,12.63
1527,40,"CZ0513",6,662,1.71
1528,40,"CZ0513",7,1094,2.83
1529,40,"CZ0513",8,34,0.09
1530,40,"CZ0513",9,1985,5.13
1531,40,"CZ0513",10,91,0.24
1532,40,"CZ0513",11,86,0.22
1533,40,"CZ0513",12,365,0.94
1534,40,"CZ0513",13,84,0.22
1535,40,"CZ0513",14,43,0.11
1536,40,"CZ0513",15,36,0.09
1537,40,"CZ0513",16,352,0.91
1538,40,"CZ0513",17,11,0.03
1539,40,"CZ0513",18,10,0.03
1540,40,"CZ0513",19,149,0.38
1541,40,"CZ0513",21,16,0.04
1542,40,"CZ0513",22,45,0.12
1543,40,"CZ0513",23,23,0.06
1544,40,"CZ0513",24,1061,2.74
1545,40,"CZ0513",25,257,0.66
1546,40,"CZ0513",26,6275,16.21
1547,40,"CZ0513",27,5659,14.62
1548,40,"CZ0513",28,4043,10.45
1549,40,"CZ0513",29,38,0.10
1550,40,"CZ0513",30,9028,23.33
1551,40,"CZ0513",31,58,0.15
1552,40,"CZ0513",32,19,0.05
1553,40,"CZ0513",33,63,0.16
1554,40,"CZ0513",34,307,0.79
1555,40,"CZ0513",35,50,0.13
1556,40,"CZ0513",36,91,0.24
1557,40,"CZ0513",37,271,0.70
1558,40,"CZ0513",38,4,0.01
1559,40,"CZ0513",39,984,2.54
1560,40,"CZ0513",40,179,0.46
1561,41,"CZ0514",1,16,0.08
1562,41,"CZ0514",2,72,0.37
1563,41,"CZ0514",3,77,0.39
1564,41,"CZ0514",4,21,0.11
1565,41,"CZ0514",5,3111,15.80
1566,41,"CZ0514",6,284,1.44
1567,41,"CZ0514",7,652,3.31
1568,41,"CZ0514",8,23,0.12
1569,41,"CZ0514",9,1031,5.24
1570,41,"CZ0514",10,34,0.17
1571,41,"CZ0514",11,26,0.13
1572,41,"CZ0514",12,243,1.23
1573,41,"CZ0514",13,62,0.31
1574,41,"CZ0514",14,16,0.08
1575,41,"CZ0514",15,23,0.12
1576,41,"CZ0514",16,174,0.88
1577,41,"CZ0514",17,12,0.06
1578,41,"CZ0514",18,6,0.03
1579,41,"CZ0514",19,83,0.42
1580,41,"CZ0514",21,7,0.04
1581,41,"CZ0514",22,19,0.10
1582,41,"CZ0514",23,9,0.05
1583,41,"CZ0514",24,536,2.72
1584,41,"CZ0514",25,138,0.70
1585,41,"CZ0514",26,2788,14.16
1586,41,"CZ0514",27,3110,15.79
1587,41,"CZ0514",28,1759,8.93
1588,41,"CZ0514",29,15,0.08
1589,41,"CZ0514",30,3744,19.01
1590,41,"CZ0514",31,38,0.19
1591,41,"CZ0514",32,9,0.05
1592,41,"CZ0514",33,14,0.07
1593,41,"CZ0514",34,111,0.56
1594,41,"CZ0514",35,24,0.12
1595,41,"CZ0514",36,94,0.48
1596,41,"CZ0514",37,114,0.58
1597,41,"CZ0514",38,1,0.01
1598,41,"CZ0514",39,1104,5.61
1599,41,"CZ0514",40,91,0.46
1600,42,"CZ0521",1,50,0.12
1601,42,"CZ0521",2,158,0.37
1602,42,"CZ0521",3,171,0.40
1603,42,"CZ0521",4,10,0.02
1604,42,"CZ0521",5,6293,14.74
1605,42,"CZ0521",6,771,1.81
1606,42,"CZ0521",7,1575,3.69
1607,42,"CZ0521",8,20,0.05
1608,42,"CZ0521",9,2709,6.35
1609,42,"CZ0521",10,71,0.17
1610,42,"CZ0521",11,57,0.13
1611,42,"CZ0521",12,403,0.94
1612,42,"CZ0521",13,79,0.19
1613,42,"CZ0521",14,51,0.12
1614,42,"CZ0521",15,83,0.19
1615,42,"CZ0521",16,455,1.07
1616,42,"CZ0521",17,21,0.05
1617,42,"CZ0521",18,16,0.04
1618,42,"CZ0521",19,125,0.29
1619,42,"CZ0521",21,13,0.03
1620,42,"CZ0521",22,29,0.07
1621,42,"CZ0521",23,33,0.08
1622,42,"CZ0521",24,924,2.16
1623,42,"CZ0521",25,329,0.77
1624,42,"CZ0521",26,5162,12.09
1625,42,"CZ0521",27,6277,14.70
1626,42,"CZ0521",28,3610,8.46
1627,42,"CZ0521",29,27,0.06
1628,42,"CZ0521",30,9573,22.42
1629,42,"CZ0521",31,85,0.20
1630,42,"CZ0521",32,17,0.04
1631,42,"CZ0521",33,10,0.02
1632,42,"CZ0521",34,284,0.67
1633,42,"CZ0521",35,43,0.10
1634,42,"CZ0521",36,144,0.34
1635,42,"CZ0521",37,163,0.38
1636,42,"CZ0521",38,2,0.00
1637,42,"CZ0521",39,2654,6.22
1638,42,"CZ0521",40,197,0.46
1639,43,"CZ0522",1,21,0.11
1640,43,"CZ0522",2,74,0.39
1641,43,"CZ0522",3,111,0.59
1642,43,"CZ0522",4,19,0.10
1643,43,"CZ0522",5,2517,13.34
1644,43,"CZ0522",6,368,1.95
1645,43,"CZ0522",7,743,3.94
1646,43,"CZ0522",8,33,0.17
1647,43,"CZ0522",9,1251,6.63
1648,43,"CZ0522",10,46,0.24
1649,43,"CZ0522",11,52,0.28
1650,43,"CZ0522",12,233,1.23
1651,43,"CZ0522",13,64,0.34
1652,43,"CZ0522",14,14,0.07
1653,43,"CZ0522",15,36,0.19
1654,43,"CZ0522",16,197,1.04
1655,43,"CZ0522",17,8,0.04
1656,43,"CZ0522",18,3,0.02
1657,43,"CZ0522",19,64,0.34
1658,43,"CZ0522",21,7,0.04
1659,43,"CZ0522",22,25,0.13
1660,43,"CZ0522",23,21,0.11
1661,43,"CZ0522",24,402,2.13
1662,43,"CZ0522",25,96,0.51
1663,43,"CZ0522",26,2076,11.00
1664,43,"CZ0522",27,2924,15.49
1665,43,"CZ0522",28,1511,8.01
1666,43,"CZ0522",29,32,0.17
1667,43,"CZ0522",30,4577,24.25
1668,43,"CZ0522",31,52,0.28
1669,43,"CZ0522",32,9,0.05
1670,43,"CZ0522",33,25,0.13
1671,43,"CZ0522",34,132,0.70
1672,43,"CZ0522",35,19,0.10
1673,43,"CZ0522",36,69,0.37
1674,43,"CZ0522",37,74,0.39
1675,43,"CZ0522",38,3,0.02
1676,43,"CZ0522",39,897,4.75
1677,43,"CZ0522",40,67,0.36
1678,44,"CZ0523",1,23,0.09
1679,44,"CZ0523",2,118,0.45
1680,44,"CZ0523",3,78,0.30
1681,44,"CZ0523",4,9,0.03
1682,44,"CZ0523",5,3752,14.38
1683,44,"CZ0523",6,435,1.67
1684,44,"CZ0523",7,1049,4.02
1685,44,"CZ0523",8,23,0.09
1686,44,"CZ0523",9,1404,5.38
1687,44,"CZ0523",10,31,0.12
1688,44,"CZ0523",11,47,0.18
1689,44,"CZ0523",12,246,0.94
1690,44,"CZ0523",13,57,0.22
1691,44,"CZ0523",14,29,0.11
1692,44,"CZ0523",15,39,0.15
1693,44,"CZ0523",16,184,0.71
1694,44,"CZ0523",17,5,0.02
1695,44,"CZ0523",18,10,0.04
1696,44,"CZ0523",19,86,0.33
1697,44,"CZ0523",21,17,0.07
1698,44,"CZ0523",22,18,0.07
1699,44,"CZ0523",23,22,0.08
1700,44,"CZ0523",24,580,2.22
1701,44,"CZ0523",25,119,0.46
1702,44,"CZ0523",26,2609,10.00
1703,44,"CZ0523",27,3404,13.05
1704,44,"CZ0523",28,2280,8.74
1705,44,"CZ0523",29,18,0.07
1706,44,"CZ0523",30,6168,23.64
1707,44,"CZ0523",31,55,0.21
1708,44,"CZ0523",32,10,0.04
1709,44,"CZ0523",33,18,0.07
1710,44,"CZ0523",34,163,0.62
1711,44,"CZ0523",35,26,0.10
1712,44,"CZ0523",36,65,0.25
1713,44,"CZ0523",37,103,0.39
1714,44,"CZ0523",38,2,0.01
1715,44,"CZ0523",39,2693,10.32
1716,44,"CZ0523",40,93,0.36
1717,45,"CZ0524",1,19,0.10
1718,45,"CZ0524",2,71,0.38
1719,45,"CZ0524",3,83,0.45
1720,45,"CZ0524",4,7,0.04
1721,45,"CZ0524",5,2486,13.48
1722,45,"CZ0524",6,287,1.56
1723,45,"CZ0524",7,719,3.90
1724,45,"CZ0524",8,13,0.07
1725,45,"CZ0524",9,1457,7.90
1726,45,"CZ0524",10,33,0.18
1727,45,"CZ0524",11,64,0.35
1728,45,"CZ0524",12,178,0.96
1729,45,"CZ0524",13,55,0.30
1730,45,"CZ0524",14,36,0.20
1731,45,"CZ0524",15,31,0.17
1732,45,"CZ0524",16,183,0.99
1733,45,"CZ0524",17,7,0.04
1734,45,"CZ0524",18,5,0.03
1735,45,"CZ0524",19,82,0.44
1736,45,"CZ0524",21,3,0.02
1737,45,"CZ0524",22,13,0.07
1738,45,"CZ0524",23,13,0.07
1739,45,"CZ0524",24,309,1.68
1740,45,"CZ0524",25,114,0.62
1741,45,"CZ0524",26,1880,10.19
1742,45,"CZ0524",27,2434,13.20
1743,45,"CZ0524",28,1521,8.25
1744,45,"CZ0524",29,10,0.05
1745,45,"CZ0524",30,4335,23.50
1746,45,"CZ0524",31,43,0.23
1747,45,"CZ0524",32,5,0.03
1748,45,"CZ0524",33,11,0.06
1749,45,"CZ0524",34,129,0.70
1750,45,"CZ0524",35,16,0.09
1751,45,"CZ0524",36,66,0.36
1752,45,"CZ0524",37,60,0.33
1753,45,"CZ0524",38,2,0.01
1754,45,"CZ0524",39,1585,8.59
1755,45,"CZ0524",40,81,0.44
1756,46,"CZ0525",1,22,0.08
1757,46,"CZ0525",2,133,0.50
1758,46,"CZ0525",3,94,0.35
1759,46,"CZ0525",4,14,0.05
1760,46,"CZ0525",5,3957,14.84
1761,46,"CZ0525",6,415,1.56
1762,46,"CZ0525",7,853,3.20
1763,46,"CZ0525",8,26,0.10
1764,46,"CZ0525",9,1893,7.10
1765,46,"CZ0525",10,59,0.22
1766,46,"CZ0525",11,64,0.24
1767,46,"CZ0525",12,258,0.97
1768,46,"CZ0525",13,60,0.23
1769,46,"CZ0525",14,40,0.15
1770,46,"CZ0525",15,52,0.20
1771,46,"CZ0525",16,182,0.68
1772,46,"CZ0525",17,11,0.04
1773,46,"CZ0525",18,15,0.06
1774,46,"CZ0525",19,97,0.36
1775,46,"CZ0525",21,14,0.05
1776,46,"CZ0525",22,36,0.14
1777,46,"CZ0525",23,28,0.11
1778,46,"CZ0525",24,535,2.01
1779,46,"CZ0525",25,158,0.59
1780,46,"CZ0525",26,3029,11.36
1781,46,"CZ0525",27,3971,14.89
1782,46,"CZ0525",28,2440,9.15
1783,46,"CZ0525",29,22,0.08
1784,46,"CZ0525",30,6316,23.69
1785,46,"CZ0525",31,55,0.21
1786,46,"CZ0525",32,20,0.08
1787,46,"CZ0525",33,15,0.06
1788,46,"CZ0525",34,222,0.83
1789,46,"CZ0525",35,28,0.11
1790,46,"CZ0525",36,91,0.34
1791,46,"CZ0525",37,116,0.44
1792,46,"CZ0525",38,1,0.00
1793,46,"CZ0525",39,1175,4.41
1794,46,"CZ0525",40,144,0.54
1795,47,"CZ0531",1,25,0.11
1796,47,"CZ0531",2,91,0.40
1797,47,"CZ0531",3,100,0.44
1798,47,"CZ0531",4,8,0.04
1799,47,"CZ0531",5,2979,13.07
1800,47,"CZ0531",6,373,1.64
1801,47,"CZ0531",7,996,4.37
1802,47,"CZ0531",8,13,0.06
1803,47,"CZ0531",9,1918,8.41
1804,47,"CZ0531",10,41,0.18
1805,47,"CZ0531",11,43,0.19
1806,47,"CZ0531",12,198,0.87
1807,47,"CZ0531",13,44,0.19
1808,47,"CZ0531",14,46,0.20
1809,47,"CZ0531",15,66,0.29
1810,47,"CZ0531",16,211,0.93
1811,47,"CZ0531",17,18,0.08
1812,47,"CZ0531",18,5,0.02
1813,47,"CZ0531",19,68,0.30
1814,47,"CZ0531",21,11,0.05
1815,47,"CZ0531",22,15,0.07
1816,47,"CZ0531",23,10,0.04
1817,47,"CZ0531",24,405,1.78
1818,47,"CZ0531",25,140,0.61
1819,47,"CZ0531",26,1962,8.61
1820,47,"CZ0531",27,2796,12.26
1821,47,"CZ0531",28,1952,8.56
1822,47,"CZ0531",29,27,0.12
1823,47,"CZ0531",30,5222,22.90
1824,47,"CZ0531",31,48,0.21
1825,47,"CZ0531",32,11,0.05
1826,47,"CZ0531",33,13,0.06
1827,47,"CZ0531",34,125,0.55
1828,47,"CZ0531",35,24,0.11
1829,47,"CZ0531",36,59,0.26
1830,47,"CZ0531",37,88,0.39
1831,47,"CZ0531",38,1,0.00
1832,47,"CZ0531",39,2533,11.11
1833,47,"CZ0531",40,114,0.50
1834,48,"CZ0532",1,22,0.06
1835,48,"CZ0532",2,158,0.40
1836,48,"CZ0532",3,164,0.42
1837,48,"CZ0532",4,25,0.06
1838,48,"CZ0532",5,6004,15.27
1839,48,"CZ0532",6,605,1.54
1840,48,"CZ0532",7,1509,3.84
1841,48,"CZ0532",8,22,0.06
1842,48,"CZ0532",9,2661,6.77
1843,48,"CZ0532",10,59,0.15
1844,48,"CZ0532",11,56,0.14
1845,48,"CZ0532",12,314,0.80
1846,48,"CZ0532",13,84,0.21
1847,48,"CZ0532",14,60,0.15
1848,48,"CZ0532",15,227,0.58
1849,48,"CZ0532",16,371,0.94
1850,48,"CZ0532",17,17,0.04
1851,48,"CZ0532",18,13,0.03
1852,48,"CZ0532",19,135,0.34
1853,48,"CZ0532",21,15,0.04
1854,48,"CZ0532",22,46,0.12
1855,48,"CZ0532",23,27,0.07
1856,48,"CZ0532",24,996,2.53
1857,48,"CZ0532",25,266,0.68
1858,48,"CZ0532",26,3992,10.15
1859,48,"CZ0532",27,5903,15.01
1860,48,"CZ0532",28,3416,8.69
1861,48,"CZ0532",29,29,0.07
1862,48,"CZ0532",30,9039,22.99
1863,48,"CZ0532",31,67,0.17
1864,48,"CZ0532",32,15,0.04
1865,48,"CZ0532",33,17,0.04
1866,48,"CZ0532",34,263,0.67
1867,48,"CZ0532",35,36,0.09
1868,48,"CZ0532",36,179,0.46
1869,48,"CZ0532",37,189,0.48
1870,48,"CZ0532",38,1,0.00
1871,48,"CZ0532",39,2140,5.44
1872,48,"CZ0532",40,182,0.46
1873,49,"CZ0533",1,15,0.07
1874,49,"CZ0533",2,92,0.42
1875,49,"CZ0533",3,79,0.36
1876,49,"CZ0533",4,9,0.04
1877,49,"CZ0533",5,2784,12.64
1878,49,"CZ0533",6,298,1.35
1879,49,"CZ0533",7,1055,4.79
1880,49,"CZ0533",8,12,0.05
1881,49,"CZ0533",9,1834,8.33
1882,49,"CZ0533",10,34,0.15
1883,49,"CZ0533",11,32,0.15
1884,49,"CZ0533",12,175,0.79
1885,49,"CZ0533",13,34,0.15
1886,49,"CZ0533",14,21,0.10
1887,49,"CZ0533",15,37,0.17
1888,49,"CZ0533",16,176,0.80
1889,49,"CZ0533",17,5,0.02
1890,49,"CZ0533",18,3,0.01
1891,49,"CZ0533",19,63,0.29
1892,49,"CZ0533",21,24,0.11
1893,49,"CZ0533",22,17,0.08
1894,49,"CZ0533",23,13,0.06
1895,49,"CZ0533",24,391,1.78
1896,49,"CZ0533",25,121,0.55
1897,49,"CZ0533",26,2046,9.29
1898,49,"CZ0533",27,2824,12.82
1899,49,"CZ0533",28,1632,7.41
1900,49,"CZ0533",29,18,0.08
1901,49,"CZ0533",30,4734,21.50
1902,49,"CZ0533",31,37,0.17
1903,49,"CZ0533",32,62,0.28
1904,49,"CZ0533",33,4,0.02
1905,49,"CZ0533",34,119,0.54
1906,49,"CZ0533",35,24,0.11
1907,49,"CZ0533",36,76,0.35
1908,49,"CZ0533",37,73,0.33
1909,49,"CZ0533",38,0,0.00
1910,49,"CZ0533",39,2970,13.49
1911,49,"CZ0533",40,78,0.35
1912,50,"CZ0534",1,36,0.11
1913,50,"CZ0534",2,167,0.50
1914,50,"CZ0534",3,209,0.63
1915,50,"CZ0534",4,16,0.05
1916,50,"CZ0534",5,4365,13.17
1917,50,"CZ0534",6,485,1.46
1918,50,"CZ0534",7,1392,4.20
1919,50,"CZ0534",8,18,0.05
1920,50,"CZ0534",9,2096,6.32
1921,50,"CZ0534",10,64,0.19
1922,50,"CZ0534",11,51,0.15
1923,50,"CZ0534",12,356,1.07
1924,50,"CZ0534",13,73,0.22
1925,50,"CZ0534",14,43,0.13
1926,50,"CZ0534",15,66,0.20
1927,50,"CZ0534",16,291,0.88
1928,50,"CZ0534",17,16,0.05
1929,50,"CZ0534",18,13,0.04
1930,50,"CZ0534",19,94,0.28
1931,50,"CZ0534",21,18,0.05
1932,50,"CZ0534",22,22,0.07
1933,50,"CZ0534",23,23,0.07
1934,50,"CZ0534",24,616,1.86
1935,50,"CZ0534",25,180,0.54
1936,50,"CZ0534",26,3130,9.44
1937,50,"CZ0534",27,4907,14.80
1938,50,"CZ0534",28,2800,8.45
1939,50,"CZ0534",29,45,0.14
1940,50,"CZ0534",30,7093,21.40
1941,50,"CZ0534",31,79,0.24
1942,50,"CZ0534",32,28,0.08
1943,50,"CZ0534",33,7,0.02
1944,50,"CZ0534",34,211,0.64
1945,50,"CZ0534",35,36,0.11
1946,50,"CZ0534",36,98,0.30
1947,50,"CZ0534",37,201,0.61
1948,50,"CZ0534",38,0,0.00
1949,50,"CZ0534",39,3644,10.99
1950,50,"CZ0534",40,159,0.48
1951,51,"CZ0631",1,21,0.09
1952,51,"CZ0631",2,68,0.31
1953,51,"CZ0631",3,59,0.27
1954,51,"CZ0631",4,7,0.03
1955,51,"CZ0631",5,3035,13.65
1956,51,"CZ0631",6,337,1.52
1957,51,"CZ0631",7,1121,5.04
1958,51,"CZ0631",8,17,0.08
1959,51,"CZ0631",9,1887,8.48
1960,51,"CZ0631",10,27,0.12
1961,51,"CZ0631",11,33,0.15
1962,51,"CZ0631",12,161,0.72
1963,51,"CZ0631",13,48,0.22
1964,51,"CZ0631",14,29,0.13
1965,51,"CZ0631",15,27,0.12
1966,51,"CZ0631",16,158,0.71
1967,51,"CZ0631",17,10,0.04
1968,51,"CZ0631",18,8,0.04
1969,51,"CZ0631",19,72,0.32
1970,51,"CZ0631",21,7,0.03
1971,51,"CZ0631",22,36,0.16
